metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003717,1.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003717,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003717,150.908200,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003717,150.396300,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003717,0.511900,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003717,150.908200,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003717,150.396300,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003717,0.511900,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003717,1.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003717,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
checks,1784003717,1.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003717,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,114.955500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,114.568700,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.386800,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,128.588500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.749500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,127.468100,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.370900,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,127.839000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,127.839000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,131.390300,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.545500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,130.844800,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,131.904200,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.545500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,131.358700,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,132.622000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.545500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,131.358700,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.717800,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,131.498000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,130.864200,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.633800,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,131.498000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,130.864200,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.633800,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003717,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003717,131.498000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003717,131.498000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003717,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003717,1.000000,JFK status 200,,,,,,,,default,,,,,,,
vus,1784003717,10.000000,,,,,,,,,,,,,,,,
vus_max,1784003717,10.000000,,,,,,,,,,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1263.117500,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1784003718,1.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003718,136.307400,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003718,0.601800,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003718,135.705600,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003718,1.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003718,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1240.390600,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1271.707900,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1272.035900,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1283.365400,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1784003718,1.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003718,127.830400,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003718,126.475500,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003718,1.354900,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003718,1.000000,JFK status 200,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1284.529000,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1285.058800,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7919.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1282.927700,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7921.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1282.927700,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003718,120.000000,,,,,,,,,default,,,,,,,
data_received,1784003718,7918.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003718,1283.288600,,,,,,,,,default,,,,,,,
iterations,1784003718,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1784003718,1.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003718,122.145600,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003718,0.538200,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003718,121.607400,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003718,1.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003718,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003718,1.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003718,141.700100,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003718,3.854800,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003718,135.727500,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003718,2.117800,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003718,1.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003718,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003718,1.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003718,144.092800,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003718,0.000000,,,,true,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,200,,tls1.3,https://airportgap.com/api/airports,,
